CBSA,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10580,12027,BURNT HILLS,NY,0.004420426,0.007633588,0.001424234,0.004477227
10580,12307,SCHENECTADY,NY,0.007987787,0.005865189,0.012855590,0.008100812
10580,12203,ALBANY,NY,0.033353718,0.043591028,0.054495709,0.035134121
10580,12210,ALBANY,NY,0.014300465,0.021309205,0.051010082,0.016678257
10580,12866,SARATOGA SPRINGS,NY,0.052256300,0.079076896,0.055432705,0.054199451
10580,12863,ROCK CITY FALLS,NY,0.000771082,0.000029473,0.001011956,0.000734484
10580,12260,ALBANY,NY,0.000000000,0.000029473,0.000037480,0.000003907
10580,12233,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12222,ALBANY,NY,0.000000000,0.000058947,0.000224879,0.000015627
10580,12057,EAGLE BRIDGE,NY,0.000394404,0.000088420,0.000299839,0.000369195
10580,12224,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12184,VALATIE,NY,0.000194986,0.000029473,0.000374799,0.000193388
10580,12167,STAMFORD,NY,0.001076856,0.000235786,0.000412278,0.000986475
10580,12008,ALPLAUS,NY,0.000427640,0.000117893,0.000112440,0.000390683
10580,12041,CLARKSVILLE,NY,0.000292479,0.000029473,0.000149919,0.000267618
10580,12022,BERLIN,NY,0.000553938,0.000147367,0.000412278,0.000519608
10580,12035,CENTRAL BRIDGE,NY,0.000744493,0.000147367,0.000674637,0.000701276
10580,12019,BALLSTON LAKE,NY,0.016666888,0.007486221,0.002773509,0.015334307
10580,12137,PATTERSONVILLE,NY,0.001373766,0.000206313,0.000337319,0.001242372
10580,12066,ESPERANCE,NY,0.001389277,0.000383153,0.000374799,0.001269720
10580,12084,GUILDERLAND,NY,0.007391749,0.010669339,0.012743151,0.007887890
10580,12083,GREENVILLE,NY,0.001371551,0.000206313,0.001124396,0.001281440
10580,12180,TROY,NY,0.058555684,0.059565563,0.111202729,0.061366531
10580,12186,VOORHEESVILLE,NY,0.007391749,0.004155737,0.006746374,0.007143639
10580,12188,WATERFORD,NY,0.011322494,0.005039936,0.011806154,0.010931310
10580,12170,STILLWATER,NY,0.005220312,0.000530520,0.001986432,0.004740938
10580,12056,DUANESBURG,NY,0.002200242,0.002033659,0.001311795,0.002142896
10580,12053,DELANSON,NY,0.004236518,0.000943146,0.001199355,0.003859948
10580,12302,SCHENECTADY,NY,0.028348334,0.021397624,0.013567707,0.027117306
10580,12206,ALBANY,NY,0.020934427,0.030151198,0.033844309,0.022218142
10580,12205,ALBANY,NY,0.029161515,0.086003124,0.032232675,0.033088896
10580,12833,GREENFIELD CENTER,NY,0.004681884,0.000736833,0.000787077,0.004217423
10580,12835,HADLEY,NY,0.004311854,0.000884199,0.001461714,0.003936131
10580,12133,NORTH HOOSICK,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12073,GALLUPVILLE,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12246,ALBANY,NY,0.000000000,0.000088420,0.000000000,0.000005860
10580,12024,BRAINARD,NY,0.000015510,0.000000000,0.000037480,0.000015627
10580,12118,MECHANICVILLE,NY,0.019753431,0.009844086,0.015104381,0.018854361
10580,12134,NORTHVILLE,NY,0.001748229,0.000589466,0.000187399,0.001590080
10580,12138,PETERSBURG,NY,0.003434416,0.000412626,0.000487238,0.003080535
10580,12028,BUSKIRK,NY,0.000693530,0.000147367,0.000112440,0.000627046
10580,12204,ALBANY,NY,0.009673974,0.014382976,0.020801319,0.010566022
10580,12207,ALBANY,NY,0.005184860,0.037578473,0.012443312,0.007710129
10580,12859,PORTER CORNERS,NY,0.002155927,0.000147367,0.000599678,0.001941694
10580,12227,ALBANY,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12249,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12141,QUAKER STREET,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12235,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12040,CHERRY PLAIN,NY,0.000002216,0.000000000,0.000037480,0.000003907
10580,12045,COEYMANS,NY,0.000764435,0.000324206,0.001011956,0.000748158
10580,12064,EAST WORCESTER,NY,0.000150671,0.000029473,0.000000000,0.000134786
10580,12082,GRAFTON,NY,0.000066473,0.000000000,0.000037480,0.000060556
10580,12175,SUMMIT,NY,0.000760003,0.000029473,0.000187399,0.000681742
10580,13320,CHERRY VALLEY,NY,0.000008863,0.000000000,0.000000000,0.000007814
10580,12131,NORTH BLENHEIM,NY,0.000270322,0.000206313,0.000074960,0.000255897
10580,12031,CARLISLE,NY,0.000141808,0.000029473,0.000037480,0.000128925
10580,12093,JEFFERSON,NY,0.001566537,0.000412626,0.000487238,0.001433807
10580,12062,EAST NASSAU,NY,0.001584263,0.000235786,0.000374799,0.001431853
10580,12850,MIDDLE GROVE,NY,0.002809574,0.000559993,0.000187399,0.002523812
10580,12018,AVERILL PARK,NY,0.007826037,0.001444192,0.002998388,0.007151452
10580,12148,REXFORD,NY,0.004622059,0.001002093,0.000262359,0.004154914
10580,12077,GLENMONT,NY,0.007945687,0.008694627,0.005659458,0.007876169
10580,12076,GILBOA,NY,0.002337619,0.000530520,0.000936996,0.002144850
10580,12193,WESTERLO,NY,0.002162574,0.000206313,0.000449758,0.001943648
10580,12054,DELMAR,NY,0.017989692,0.016062955,0.017428132,0.017832725
10580,12308,SCHENECTADY,NY,0.017036919,0.009018833,0.022750272,0.016803275
10580,12209,ALBANY,NY,0.010363073,0.004627310,0.013492748,0.010146037
10580,12107,KNOX,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12166,SPRAKERS,NY,0.000019942,0.000000000,0.000000000,0.000017581
10580,12236,ALBANY,NY,0.000000000,0.000029473,0.000037480,0.000003907
10580,12884,VICTORY MILLS,NY,0.000334579,0.000088420,0.000037480,0.000302779
10580,12247,ALBANY,NY,0.000000000,0.000058947,0.000037480,0.000005860
10580,12123,NASSAU,NY,0.004945559,0.001355772,0.002623590,0.004586618
10580,12094,JOHNSONVILLE,NY,0.002056218,0.000530520,0.000712117,0.001885045
10580,12046,COEYMANS HOLLOW,NY,0.000627058,0.000235786,0.000524718,0.000595792
10580,12208,ALBANY,NY,0.025286164,0.014972442,0.042989393,0.025525273
10580,12245,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12232,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12240,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12197,WORCESTER,NY,0.000002216,0.000000000,0.000000000,0.000001953
10580,12345,SCHENECTADY,NY,0.000000000,0.000000000,0.000037480,0.000001953
10580,12181,TROY,NY,0.002288872,0.005334669,0.000074960,0.002375353
10580,12033,CASTLETON ON HUDSON,NY,0.008211578,0.008694627,0.008470447,0.008257085
10580,12153,SAND LAKE,NY,0.000817613,0.000029473,0.000037480,0.000724717
10580,12301,SCHENECTADY,NY,0.002931440,0.004244157,0.000074960,0.002869567
10580,12168,STEPHENTOWN,NY,0.002003040,0.000677886,0.000674637,0.001845977
10580,12009,ALTAMONT,NY,0.007865920,0.004509417,0.003073348,0.007393676
10580,12010,AMSTERDAM,NY,0.001220879,0.000176840,0.000112440,0.001093912
10580,12110,LATHAM,NY,0.022554142,0.058150844,0.018814887,0.024718513
10580,12143,RAVENA,NY,0.004910107,0.004479943,0.005996777,0.004938233
10580,12158,SELKIRK,NY,0.006913147,0.002092605,0.003185788,0.006399387
10580,12159,SLINGERLANDS,NY,0.010270012,0.007957794,0.005359619,0.009860839
10580,12198,WYNANTSKILL,NY,0.008539509,0.005747296,0.005397099,0.008190669
10580,12211,ALBANY,NY,0.011322494,0.014029296,0.001948952,0.011013354
10580,12871,SCHUYLERVILLE,NY,0.004083631,0.003035751,0.003485626,0.003983013
10580,13459,SHARON SPRINGS,NY,0.002262283,0.001061039,0.002361231,0.002187825
10580,12257,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12255,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12288,ALBANY,NY,0.000000000,0.000029473,0.000037480,0.000003907
10580,12248,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12239,ALBANY,NY,0.000000000,0.000029473,0.000000000,0.000001953
10580,12087,HANNACROIX,NY,0.000139592,0.000029473,0.000074960,0.000128925
10580,12161,SOUTH BETHLEHEM,NY,0.000121866,0.000000000,0.000037480,0.000109391
10580,12007,ALCOVE,NY,0.000197202,0.000000000,0.000037480,0.000175807
10580,12434,GRAND GORGE,NY,0.000017726,0.000000000,0.000000000,0.000015627
10580,12128,NEWTONVILLE,NY,0.000000000,0.000029473,0.000037480,0.000003907
10580,12063,EAST SCHODACK,NY,0.000356736,0.000088420,0.000112440,0.000326220
10580,12089,HOOSICK,NY,0.000197202,0.000000000,0.000112440,0.000179714
10580,12212,ALBANY,NY,0.002734238,0.010138819,0.000074960,0.003086396
10580,12156,SCHODACK LANDING,NY,0.000686883,0.000294733,0.000562198,0.000654394
10580,12147,RENSSELAERVILLE,NY,0.000627058,0.000176840,0.000224879,0.000576257
10580,12160,SLOANSVILLE,NY,0.000888517,0.000235786,0.000674637,0.000834108
10580,12071,FULTONHAM,NY,0.000232654,0.000029473,0.000037480,0.000209015
10580,12460,OAK HILL,NY,0.000117435,0.000000000,0.000000000,0.000103531
10580,12169,STEPHENTOWN,NY,0.000549507,0.000000000,0.000224879,0.000496167
10580,12183,TROY,NY,0.003474299,0.004126264,0.004085304,0.003549355
10580,12469,PRESTON HOLLOW,NY,0.001103445,0.000854726,0.000112440,0.001035310
10620,28002,ALBEMARLE,NC,0.059771064,0.138227255,0.002557545,0.063965198
10620,28001,ALBEMARLE,NC,0.428015105,0.573604061,0.634271100,0.442358817
10620,28137,RICHFIELD,NC,0.028970970,0.029675908,0.015345269,0.028733317
10620,28071,GOLD HILL,NC,0.003333727,0.001561890,0.003836317,0.003222428
10620,28009,BADIN,NC,0.001917630,0.000000000,0.001278772,0.001772335
10620,28107,MIDLAND,NC,0.003953269,0.000000000,0.001278772,0.003625232
10620,28163,STANFIELD,NC,0.080540477,0.016009371,0.016624041,0.074760332
10620,28129,OAKBORO,NC,0.090541657,0.031628270,0.020460358,0.085018395
10620,28109,MISENHEIMER,NC,0.000000000,0.000390472,0.000000000,0.000026854
10620,28128,NORWOOD,NC,0.112638659,0.061694651,0.113810742,0.109159752
10620,28097,LOCUST,NC,0.109835969,0.110113237,0.115089514,0.109965359
10620,28124,MOUNT PLEASANT,NC,0.009529148,0.003123780,0.005115090,0.008995945
10620,28127,NEW LONDON,NC,0.070952325,0.033971105,0.070332481,0.068396036
10660,56051,KIESTER,MN,0.000064948,0.000000000,0.000000000,0.000058459
10660,56009,ALDEN,MN,0.047152043,0.028400598,0.013477089,0.044954987
10660,56020,CONGER,MN,0.000129895,0.000747384,0.002695418,0.000233836
10660,55953,LYLE,MN,0.000714425,0.000000000,0.000000000,0.000643049
10660,56045,HOLLANDALE,MN,0.024095603,0.015695067,0.010781671,0.023149772
10660,56072,NEW RICHLAND,MN,0.002273170,0.000000000,0.000000000,0.002046066
10660,56007,ALBERT LEA,MN,0.714165097,0.858744395,0.881401617,0.729100900
10660,56026,ELLENDALE,MN,0.011820485,0.002989537,0.000000000,0.010873378
10660,56029,EMMONS,MN,0.019938949,0.008968610,0.010781671,0.018882264
10660,56016,CLARKS GROVE,MN,0.032408911,0.031390135,0.016172507,0.031977084
10660,55917,BLOOMING PRAIRIE,MN,0.005000974,0.001494768,0.000000000,0.004618263
10660,56097,WELLS,MN,0.006040138,0.001494768,0.000000000,0.005553607
10660,56036,GLENVILLE,MN,0.058323050,0.024663677,0.018867925,0.054834561
10660,56043,HAYWARD,MN,0.008962785,0.010463378,0.005390836,0.009002689
10660,55912,AUSTIN,MN,0.015522504,0.002989537,0.002695418,0.014264001
10660,56035,GENEVA,MN,0.013639021,0.000747384,0.005390836,0.012451771
10660,56042,HARTLAND,MN,0.022212119,0.007473842,0.018867925,0.020986788
10660,56089,TWIN LAKES,MN,0.007014353,0.003736921,0.005390836,0.006722787
10660,56032,FREEBORN,MN,0.010521530,0.000000000,0.008086253,0.009645738
10700,35962,CROSSVILLE,AL,0.004653757,0.000637484,0.002590674,0.004297222
10700,35747,GRANT,AL,0.069633276,0.022311942,0.024611399,0.065154230
10700,35964,DOUGLAS,AL,0.000000000,0.000212495,0.000000000,0.000017398
10700,35754,LACEYS SPRING,AL,0.000596142,0.000000000,0.000000000,0.000539327
10700,35755,LANGSTON,AL,0.008403685,0.003399915,0.009067358,0.008002923
10700,35769,SCOTTSBORO,AL,0.027057172,0.004037399,0.009067358,0.024930844
10700,35980,HORTON,AL,0.040441530,0.010199745,0.018134715,0.037665930
10700,35957,BOAZ,AL,0.124786062,0.191882703,0.156735751,0.130708607
10700,35175,UNION GROVE,AL,0.043326090,0.012537187,0.011658031,0.040379965
10700,35951,ALBERTVILLE,AL,0.116132382,0.049511262,0.110103627,0.110596914
10700,35031,BLOUNTSVILLE,AL,0.000038461,0.000000000,0.000000000,0.000034795
10700,35956,BOAZ,AL,0.000288456,0.000000000,0.000000000,0.000260965
10700,35776,WOODVILLE,AL,0.006038345,0.001062473,0.000000000,0.005549853
10700,35952,ALTOONA,AL,0.000096152,0.000000000,0.000000000,0.000086988
10700,35975,GROVEOAK,AL,0.001173054,0.000000000,0.000000000,0.001061257
10700,35760,NEW HOPE,AL,0.003115325,0.000849979,0.003886010,0.002940204
10700,35087,JOPPA,AL,0.002153805,0.000424989,0.000000000,0.001983333
10700,35950,ALBERTVILLE,AL,0.182304186,0.262218445,0.291450777,0.190312984
10700,35976,GUNTERSVILLE,AL,0.212265149,0.295580110,0.220207254,0.219193097
10700,35016,ARAB,AL,0.157496971,0.145133872,0.142487047,0.156283164
10740,87196,ALBUQUERQUE,NM,0.002794403,0.004075565,0.000055685,0.002795931
10740,87014,CUBERO,NM,0.000002143,0.000000000,0.000000000,0.000001910
10740,87119,ALBUQUERQUE,NM,0.001782932,0.003383488,0.000055685,0.001842947
10740,87052,SANTO DOMINGO PUEBLO,NM,0.001778646,0.000128162,0.000278427,0.001604223
10740,87184,ALBUQUERQUE,NM,0.001232195,0.004254992,0.000055685,0.001417064
10740,87072,COCHITI PUEBLO,NM,0.000589311,0.000000000,0.000055685,0.000527102
10740,87015,EDGEWOOD,NM,0.004431615,0.000230692,0.000167056,0.003972362
10740,87181,ALBUQUERQUE,NM,0.002595109,0.005459719,0.000055685,0.002721450
10740,87001,ALGODONES,NM,0.004446616,0.002076231,0.001002339,0.004151882
10740,87025,JEMEZ SPRINGS,NM,0.001812934,0.000128162,0.000055685,0.001627140
10740,87107,ALBUQUERQUE,NM,0.034402878,0.085484326,0.078293797,0.039714066
10740,87124,RIO RANCHO,NM,0.054396578,0.039704714,0.044604076,0.052966094
10740,88321,ENCINO,NM,0.000126434,0.000025632,0.005178750,0.000292198
10740,88318,CORONA,NM,0.000051431,0.000000000,0.000000000,0.000045835
10740,87197,ALBUQUERQUE,NM,0.001791504,0.007202727,0.000055685,0.002135144
10740,87061,TORREON,NM,0.000555023,0.000000000,0.000612540,0.000515643
10740,87101,ALBUQUERQUE,NM,0.000000000,0.001589214,0.000111371,0.000122227
10740,87031,LOS LUNAS,NM,0.045820502,0.024581550,0.012417864,0.043092483
10740,87102,ALBUQUERQUE,NM,0.027084713,0.069617820,0.059249360,0.031356829
10740,87104,ALBUQUERQUE,NM,0.014081308,0.022428421,0.026060809,0.015114072
10740,87106,ALBUQUERQUE,NM,0.032399223,0.038448722,0.088929725,0.034788720
10740,87108,ALBUQUERQUE,NM,0.043728986,0.051136801,0.180142555,0.048959356
10740,87068,BOSQUE FARMS,NM,0.004223749,0.004254992,0.001280766,0.004125145
10740,87027,LA JARA,NM,0.000293584,0.000000000,0.000055685,0.000263551
10740,87111,ALBUQUERQUE,NM,0.061740459,0.034168098,0.040761777,0.058966651
10740,87109,ALBUQUERQUE,NM,0.044950466,0.085894445,0.058079964,0.048451352
10740,87013,CUBA,NM,0.008492501,0.001794274,0.024891413,0.008555856
10740,87122,ALBUQUERQUE,NM,0.017413591,0.006074898,0.005345807,0.016154907
10740,87144,RIO RANCHO,NM,0.048184173,0.005177761,0.002672903,0.043419057
10740,87528,DULCE,NM,0.000004286,0.000000000,0.000000000,0.000003820
10740,87062,VEGUITA,NM,0.000060003,0.000000000,0.000000000,0.000053474
10740,87036,MOUNTAINAIR,NM,0.000880751,0.000384487,0.000055685,0.000815480
10740,87070,CLINES CORNERS,NM,0.000083575,0.000000000,0.000167056,0.000080211
10740,87023,JARALES,NM,0.000340729,0.000025632,0.000055685,0.000307476
10740,87187,ALBUQUERQUE,NM,0.001639355,0.001461051,0.000111371,0.001573666
10740,87053,SAN YSIDRO,NM,0.000580739,0.000128162,0.000111371,0.000530921
10740,87032,MCINTOSH,NM,0.001525779,0.000000000,0.004176412,0.001503004
10740,87042,PERALTA,NM,0.005700240,0.004716377,0.001225081,0.005473456
10740,87176,ALBUQUERQUE,NM,0.003424430,0.009458386,0.000111371,0.003760375
10740,87044,PONDEROSA,NM,0.000336443,0.000051265,0.000222742,0.000311296
10740,87004,BERNALILLO,NM,0.013766294,0.012534283,0.005290121,0.013383803
10740,87059,TIJERAS,NM,0.017398590,0.006023633,0.001058024,0.015990665
10740,87043,PLACITAS,NM,0.009593976,0.003614180,0.000668226,0.008842324
10740,87113,ALBUQUERQUE,NM,0.016901427,0.032732679,0.023443591,0.018305329
10740,87112,ALBUQUERQUE,NM,0.048471328,0.046881809,0.084920370,0.049602955
10740,87123,ALBUQUERQUE,NM,0.045121902,0.028964704,0.057745851,0.044351035
10740,87048,CORRALES,NM,0.014839911,0.010919437,0.001169395,0.014078966
10740,87022,ISLETA,NM,0.001757217,0.000000000,0.001948992,0.001632870
10740,87026,LAGUNA,NM,0.001802219,0.000025632,0.000222742,0.001615682
10740,87024,JEMEZ PUEBLO,NM,0.002050801,0.000179427,0.002171734,0.001915519
10740,87115,ALBUQUERQUE,NM,0.000000000,0.000025632,0.000111371,0.000005729
10740,87006,BOSQUE,NM,0.000019287,0.000000000,0.000055685,0.000019098
10740,87544,LOS ALAMOS,NM,0.000064288,0.000000000,0.000000000,0.000057294
10740,87009,CEDARVALE,NM,0.000081432,0.000000000,0.000167056,0.000078301
10740,87041,PENA BLANCA,NM,0.000612883,0.000102530,0.000167056,0.000559568
10740,87195,ALBUQUERQUE,NM,0.002907980,0.005023966,0.000055685,0.002967812
10740,87193,ALBUQUERQUE,NM,0.003758730,0.012277959,0.000111371,0.004268379
10740,87018,COUNSELOR,NM,0.000747889,0.000000000,0.000055685,0.000668426
10740,87116,ALBUQUERQUE,NM,0.005224506,0.000384487,0.000445484,0.004699991
10740,87192,ALBUQUERQUE,NM,0.002678684,0.005998001,0.000111371,0.002837947
10740,87083,COCHITI LAKE,NM,0.000619312,0.000179427,0.000167056,0.000571027
10740,87117,KIRTLAND AFB,NM,0.000000000,0.001589214,0.000278427,0.000127956
10740,87194,ALBUQUERQUE,NM,0.001221480,0.003511650,0.000111371,0.001354041
10740,87154,ALBUQUERQUE,NM,0.002822262,0.008048599,0.000111371,0.003118686
10740,87153,ALBUQUERQUE,NM,0.000861465,0.001999334,0.000111371,0.000920518
10740,87125,ALBUQUERQUE,NM,0.002286525,0.011739677,0.000055685,0.002914338
10740,87105,ALBUQUERQUE,NM,0.046049798,0.029656781,0.046553068,0.044845670
10740,87035,MORIARTY,NM,0.003529434,0.000768974,0.000278427,0.003212265
10740,87114,ALBUQUERQUE,NM,0.062550493,0.034450055,0.029513309,0.059323782
10740,87191,ALBUQUERQUE,NM,0.002134376,0.005305924,0.000111371,0.002301296
10740,87198,ALBUQUERQUE,NM,0.005273794,0.004460052,0.000055685,0.005034204
10740,87131,ALBUQUERQUE,NM,0.000000000,0.000025632,0.000000000,0.000001910
10740,87151,ALBUQUERQUE,NM,0.000000000,0.000051265,0.000000000,0.000003820
10740,87103,ALBUQUERQUE,NM,0.002507249,0.008151129,0.000055685,0.002843676
10740,87060,TOME,NM,0.001206479,0.000794607,0.000111371,0.001138234
10740,87046,REGINA,NM,0.000203580,0.000102530,0.000111371,0.000192889
10740,87185,ALBUQUERQUE,NM,0.001236481,0.000640812,0.000111371,0.001153513
10740,87190,ALBUQUERQUE,NM,0.002292954,0.007510317,0.000111371,0.002606862
10740,87063,WILLARD,NM,0.000411446,0.000025632,0.000501169,0.000385777
10740,87199,ALBUQUERQUE,NM,0.005698097,0.020659780,0.000111371,0.006621239
10740,87008,CEDAR CREST,NM,0.002245809,0.002691411,0.001113710,0.002240183
10740,87016,ESTANCIA,NM,0.001579352,0.000051265,0.000389798,0.001424703
10740,87174,RIO RANCHO,NM,0.003518720,0.009253326,0.000055685,0.003827218
10740,87047,SANDIA PARK,NM,0.005243792,0.000410120,0.000167056,0.004709540
10740,87002,BELEN,NM,0.021712344,0.015969036,0.009577904,0.020868267
10740,87110,ALBUQUERQUE,NM,0.042063916,0.101709687,0.061977949,0.047190891
10740,87121,ALBUQUERQUE,NM,0.058116735,0.026862841,0.017875042,0.054407984
10740,87120,ALBUQUERQUE,NM,0.061035429,0.024145798,0.013698630,0.056663445
10760,35089,KELLYTON,AL,0.014035580,0.004591368,0.003003003,0.012933862
10760,36256,DAVISTON,AL,0.032913436,0.022497704,0.001501502,0.030897560
10760,35011,ALEXANDER CITY,AL,0.048984175,0.086776860,0.001501502,0.049579806
10760,35072,GOODWATER,AL,0.011860065,0.002295684,0.000000000,0.010715736
10760,36853,DADEVILLE,AL,0.257763430,0.243342516,0.134384384,0.251647974
10760,36850,CAMP HILL,AL,0.050738622,0.028466483,0.027777778,0.048267675
10760,36861,JACKSONS GAP,AL,0.087862732,0.027089073,0.028528529,0.081258396
10760,36255,CRAGFORD,AL,0.000736868,0.000459137,0.000000000,0.000687307
10760,36849,AUBURN UNIVERSITY,AL,0.000000000,0.000000000,0.002252252,0.000093724
